id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,neutral,positive,negative,sentiment
1461657656213573632,2021-11-19 11:28:36+00:00,1461657656213573632,"Message from President Higgins to @chameleonwav aka Matthew Harris, winner of important new award in music &amp; broadcasting #IrishMusicMonth 

https://t.co/3SKamAQvUN https://t.co/jjL2gTuwQ5",16,51,3,3,https://president.ie/en/media-library/news-releases/message-to-chameleon-aka-matthew-harris-winner-of-important-new-award-in-music-broadcasting,en,False,,MichealMartin,"Message from President Higgins to @chameleonwav aka Matthew Harris, winner of important new award in music &amp; broadcasting #IrishMusicMonth 

https://t.co/3SKamAQvUN https://t.co/jjL2gTuwQ5",0.275073,0.72294,0.001987,positive
1460904238297620483,2021-11-17 09:34:47+00:00,1460904238297620483,"President Higgins attended the @RTERadio1 #RTEFolkAwards in @Vicar_Street last night, where @christymoore45 received a Lifetime Achievement Award. https://t.co/2BCjyI75Lv",68,956,22,16,https://twitter.com/PresidentIRL/status/1460904238297620483/photo/1,en,False,,MichealMartin,"President Higgins attended the @RTERadio1 #RTEFolkAwards in @Vicar_Street last night, where @christymoore45 received a Lifetime Achievement Award. https://t.co/2BCjyI75Lv",0.51101,0.486532,0.002457,neutral
1460647621412986882,2021-11-16 16:35:05+00:00,1460647621412986882,"Today President Higgins received @thantmyintu, historian and visiting fellow at the University of Cambridge, on a courtesy call at Áras an Uachtaráin where he presented the President with a copy of his book ‘The Hidden History of Burma’. 

https://t.co/zOoF2nicwd https://t.co/OySSyfx3Ji",6,35,5,1,https://president.ie/en/diary/details/president-receives-mr-thant-myint-u-historian-and-visiting-academic-at-the-university-of-cambridge-and-former-special-advisor-to-the-president-of-myanmar,en,False,,MichealMartin,"Today President Higgins received @thantmyintu, historian and visiting fellow at the University of Cambridge, on a courtesy call at Áras an Uachtaráin where he presented the President with a copy of his book ‘The Hidden History of Burma’. 

https://t.co/zOoF2nicwd https://t.co/OySSyfx3Ji",0.822396,0.170757,0.006847,neutral
1460557806243885062,2021-11-16 10:38:11+00:00,1460557806243885062,"Researchers from @tcddublin carried out a Fungal Survey on the grounds of Áras an Uachtaráin yesterday.
 
Last year President Higgins initiated a biodiversity survey to identify ways to protect plant and animal life around the Áras.  You can read more here https://t.co/BFZE65wJ7w https://t.co/RR01lttVJv",12,49,2,3,https://president.ie/en/news/article/president-higgins-initiates-biodiversity-survey-to-identify-ways-to-protect-plant-and-animal-life-around-aras-an-uachtarain,en,False,,MichealMartin,"Researchers from @tcddublin carried out a Fungal Survey on the grounds of Áras an Uachtaráin yesterday.
 
Last year President Higgins initiated a biodiversity survey to identify ways to protect plant and animal life around the Áras.  You can read more here https://t.co/BFZE65wJ7w https://t.co/RR01lttVJv",0.85554,0.106985,0.037475,neutral
1460271233325481992,2021-11-15 15:39:27+00:00,1460271233325481992,"Niall Henry and Bettina Seitz of @SligoRaincoats presented the President with a copy of #TheBookOfSligo. A free copy of the book is being delivered by hand through a county-wide network of local volunteers to each of the 24,500 households in Co Sligo. 

https://t.co/Wo0FX5Fa80 https://t.co/ksv3eNLzuY",19,70,6,2,https://president.ie/en/diary/details/president-receives-mr-niall-henry-blue-raincoat-theatre-company-who-will-present-a-copy-of-the-book-of-sligo,en,False,,MichealMartin,"Niall Henry and Bettina Seitz of @SligoRaincoats presented the President with a copy of #TheBookOfSligo. A free copy of the book is being delivered by hand through a county-wide network of local volunteers to each of the 24,500 households in Co Sligo. 

https://t.co/Wo0FX5Fa80 https://t.co/ksv3eNLzuY",0.532322,0.464181,0.003497,neutral
1459543693883592714,2021-11-13 15:28:28+00:00,1459543693883592714,President Higgins this afternoon discussed his book 'Reclaiming the European Street' with @PaddyWoodworth at @smockalley as part of the @DublinBookFest https://t.co/FPT9IGKYi5,26,148,4,1,https://twitter.com/PresidentIRL/status/1459543693883592714/photo/1,en,False,,MichealMartin,President Higgins this afternoon discussed his book 'Reclaiming the European Street' with @PaddyWoodworth at @smockalley as part of the @DublinBookFest https://t.co/FPT9IGKYi5,0.850711,0.142027,0.007261,neutral
1459176352029020175,2021-11-12 15:08:47+00:00,1459176352029020175,"Today at Áras an Uachtaráin, the Press Photographers Association of Ireland photographer of the Year @INPHOjames, accompanied by Mrs. Ann Crombie, presented President Higgins with a framed and signed photograph of his murmuration taken at Lough Ennel.  
https://t.co/1KqL0s6lV4 https://t.co/XipcIP6SAt",15,338,11,8,https://president.ie/en/diary/details/president-receives-mr-james-crombie-on-a-courtesy-call,en,False,,MichealMartin,"Today at Áras an Uachtaráin, the Press Photographers Association of Ireland photographer of the Year @INPHOjames, accompanied by Mrs. Ann Crombie, presented President Higgins with a framed and signed photograph of his murmuration taken at Lough Ennel.  
https://t.co/1KqL0s6lV4 https://t.co/XipcIP6SAt",0.893604,0.089698,0.016698,neutral
1458463418143367173,2021-11-10 15:55:50+00:00,1458463418143367173,President and Sabina Higgins last night attended a screening of director @AlanGilsenan1’s film 'The Seven Ages of Noël Browne' at @GateCinemas in Cork as part of @CorkFilmFest #CIFF2021 https://t.co/nb9QC20ZAZ,15,91,1,1,https://twitter.com/PresidentIRL/status/1458463418143367173/photo/1,en,False,,MichealMartin,President and Sabina Higgins last night attended a screening of director @AlanGilsenan1’s film 'The Seven Ages of Noël Browne' at @GateCinemas in Cork as part of @CorkFilmFest #CIFF2021 https://t.co/nb9QC20ZAZ,0.897117,0.097908,0.004975,neutral
1458366237700931584,2021-11-10 09:29:40+00:00,1458366237700931584,"Statement by President Michael D. Higgins on the passing of Austin Currie.

https://t.co/uZLtMfrymt https://t.co/Oi2c5DSI7M",27,116,0,0,https://president.ie/en/media-library/news-releases/statement-from-aras-an-uachtarain-on-the-passing-of-austin-currie,en,False,,MichealMartin,"Statement by President Michael D. Higgins on the passing of Austin Currie.

https://t.co/uZLtMfrymt https://t.co/Oi2c5DSI7M",0.887849,0.029144,0.083007,neutral
1457753823724941317,2021-11-08 16:56:09+00:00,1457753823724941317,"RT @TASCblog: TASC was delighted to welcome @PresidentIRL Michael D. Higgins to our event on community-led climate action last night. 

It…",11,0,0,0,,en,False,,MichealMartin,"RT @TASCblog: TASC was delighted to welcome @PresidentIRL Michael D. Higgins to our event on community-led climate action last night. 

It…",0.01591,0.983266,0.000824,positive
1457670375580606474,2021-11-08 11:24:34+00:00,1457670375580606474,"#OnThisDay 1938 - Dubhglas de hÍde (Douglas Hyde) the first President of Ireland having his portrait painted.

You can explore an interactive timeline of the Presidency here: 
https://t.co/FaXZsY4EpM https://t.co/mn1HXeqqze",15,83,3,0,https://president.ie/en/the-president/interactive-timeline#president-hyde-having-his-portrait-painted,en,False,,MichealMartin,"#OnThisDay 1938 - Dubhglas de hÍde (Douglas Hyde) the first President of Ireland having his portrait painted.

You can explore an interactive timeline of the Presidency here: 
https://t.co/FaXZsY4EpM https://t.co/mn1HXeqqze",0.865133,0.097888,0.036979,neutral
1456276977871163393,2021-11-04 15:07:42+00:00,1456276977871163393,"Today, at Áras an Uachtaráin, President Higgins received the new Chief of Staff of the Irish Defence Forces, Lieutenant General Seán Clancy, the first Airman in the Irish State to serve as Chief of Staff.

https://t.co/vWWSEWq9mt https://t.co/gZR2HbKGlF",31,417,10,4,https://president.ie/en/diary/details/president-receives-new-defence-forces-chief-of-staff-lt-gen-sean-clancy-on-a-courtesy-call,en,False,,MichealMartin,"Today, at Áras an Uachtaráin, President Higgins received the new Chief of Staff of the Irish Defence Forces, Lieutenant General Seán Clancy, the first Airman in the Irish State to serve as Chief of Staff.

https://t.co/vWWSEWq9mt https://t.co/gZR2HbKGlF",0.828681,0.166321,0.004998,neutral
1455974395042832389,2021-11-03 19:05:21+00:00,1455974395042832389,"President and Sabina Higgins this evening hosted a reception at Áras an Uachtaráin to mark the centenary of the calling of the first women to the Bar. Frances Kyle and Averil Deverell were called to the Bar on 1 November 1921, the first women to achieve this in Ireland or Britain https://t.co/FQKjYw48CF",58,527,8,10,https://twitter.com/PresidentIRL/status/1455974395042832389/photo/1,en,False,,MichealMartin,"President and Sabina Higgins this evening hosted a reception at Áras an Uachtaráin to mark the centenary of the calling of the first women to the Bar. Frances Kyle and Averil Deverell were called to the Bar on 1 November 1921, the first women to achieve this in Ireland or Britain https://t.co/FQKjYw48CF",0.677124,0.319555,0.003321,neutral
1455841908081766402,2021-11-03 10:18:53+00:00,1455841908081766402,President Higgins attended the unveiling of a mural to celebrate the 50th Anniversary of @DownSyndromeIRL in Tubbercurry yesterday.  The @DSSligo mural is titled 'Embrace Diversity' #TheUpsideDSI https://t.co/gq8wwDlfxJ,25,258,3,4,https://twitter.com/PresidentIRL/status/1455841908081766402/photo/1,en,False,,MichealMartin,President Higgins attended the unveiling of a mural to celebrate the 50th Anniversary of @DownSyndromeIRL in Tubbercurry yesterday.  The @DSSligo mural is titled 'Embrace Diversity' #TheUpsideDSI https://t.co/gq8wwDlfxJ,0.367436,0.630579,0.001985,positive
1455220928959365132,2021-11-01 17:11:20+00:00,1455220928959365132,"Extract from last week’s speech by President Higgins at the State Dinner in honour of the President of the Federal Republic of Germany, Frank-Walter Steinmeier. 

Follow the link to watch the full address https://t.co/1ChnZamUne https://t.co/zsyJhjhDSN",11,48,6,0,https://president.ie/en/diary/details/president-hosts-a-state-dinner-in-honour-of-mr-frank-walter-steinmeier-president-of-the-federal-republic-of-germany-and-ms-elke-buedenbender/video,en,False,,MichealMartin,"Extract from last week’s speech by President Higgins at the State Dinner in honour of the President of the Federal Republic of Germany, Frank-Walter Steinmeier. 

Follow the link to watch the full address https://t.co/1ChnZamUne https://t.co/zsyJhjhDSN",0.86047,0.111894,0.027636,neutral
1454923088395653121,2021-10-31 21:27:50+00:00,1454923088395653121,"RT @redshoe_tv: Breithlá sona @TG4TV 🎂
Teachtaireacht an-spéisialta dóibh ó @PresidentIRL 
Watch the rest of the President's performance on…",9,0,0,0,,und,False,,MichealMartin,"RT @redshoe_tv: Breithlá sona @TG4TV 🎂
Teachtaireacht an-spéisialta dóibh ó @PresidentIRL 
Watch the rest of the President's performance on…",0.868295,0.09325,0.038455,neutral
1454863288232185867,2021-10-31 17:30:12+00:00,1454863288232185867,Bain sult as Oíche Shamhna! https://t.co/UjnkrIVLkU,308,3775,23,9,https://twitter.com/PresidentIRL/status/1454863288232185867/photo/1,fi,False,,MichealMartin,Bain sult as Oíche Shahna! https://t.co/UjnkrIVLKU,0.738152,0.047602,0.214245,neutral
1454848937744031745,2021-10-31 16:33:11+00:00,1454848937744031745,"Ráiteas ón Uachtarán Micheál D. Ó hUigínn ar bhás do Sheán Tyrrell

https://t.co/1kdSyjoQcb",5,29,2,0,https://president.ie/ga/ilmheain-agus-oraidi/eisiuinti-nuachta/statement-by-president-michael-d-higgins-on-the-death-of-sean-tyrrell,und,False,,MichealMartin,"Ráiteas ón Uachtarán Micheál D. Ó hUigínn ar bhás do Sheán Tyrrell

https://t.co/1kdSyjoQcb",0.869913,0.03544,0.094647,neutral
1454774285692719105,2021-10-31 11:36:32+00:00,1454774285692719105,"Statement by President Michael D. Higgins on the death of Seán Tyrrell

https://t.co/R6GblYD0NU",12,58,5,0,https://president.ie/en/media-library/news-releases/statement-by-president-michael-d-higgins-on-the-death-of-sean-tyrrell,cy,False,,MichealMartin,Statement by Michael Dlenishs of the south-hath of Selánh/HlYhhiel.,0.919497,0.026109,0.054394,neutral
1454175460976386048,2021-10-29 19:57:01+00:00,1454175460976386048,President and Sabina Higgins with President Steinmeier and Elke Budenbender at Salthill today https://t.co/ad9nCd4rXN,34,840,22,5,https://twitter.com/PresidentIRL/status/1454175460976386048/photo/1,en,False,,MichealMartin,President and Sabina Higgins with President Steinmeier and Elke Budenbender at Salthill today https://t.co/ad9nCd4rXN,0.926731,0.051933,0.021337,neutral
1454091460345745408,2021-10-29 14:23:14+00:00,1454091460345745408,"RT @dfatirl: President and Sabina Higgins greet German President Steinmeier and Ms Büdenbender on the set of TG4’s @RosnaRun today, experie…",30,0,0,0,,en,False,,MichealMartin,"RT @dfatirl: President and Sabina Higgins greet German President Steinmeier and Ms Büdenbender on the set of TG4’s @RosnaRun today, experie…",0.662113,0.333489,0.004398,neutral
1453802127680282634,2021-10-28 19:13:32+00:00,1453802127680282634,"Last night President Higgins hosted a State Dinner in honour of Mr. Frank-Walter Steinmeier, President of the Federal Republic of Germany and Ms Elke Büdenbender.

https://t.co/PpkuGzoDpT https://t.co/YIwMP3TQB7",14,165,9,6,https://president.ie/en/diary/details/president-hosts-a-state-dinner-in-honour-of-mr-frank-walter-steinmeier-president-of-the-federal-republic-of-germany-and-ms-elke-buedenbender,de,False,,MichealMartin,"Last night President Higgins hosted a State Dinner in honor of Mr. Frank-Walter Steinmeier, President of the Federal Republic of Germany and Ms Elke Büdenbender. https://t.co/PpkuGzoDpT https://t.co/YIwMP3TQB7",0.674699,0.319667,0.005634,neutral
1453410540714405899,2021-10-27 17:17:30+00:00,1453410540714405899,"Ráiteas tar éis an chruinnithe idir an tUachtarán Ó hUigínn agus Uachtarán Phoblacht Chónaidhme na Gearmáine, Frank-Walter Steinmeier

https://t.co/mt0i868Jv9 https://t.co/hWiK9hBXhz",4,57,3,2,https://president.ie/ga/ilmheain-agus-oraidi/eisiuinti-nuachta/statement-following-meeting-between-president-higgins-and-the-president-of-the-federal-republic-of-germany-frank-walter-steinmeier,und,False,,MichealMartin,"Ráiteas tar éis an chruinnithe idir an tUachtarán Ó hUigínn agus Uachtarán Phoblacht Chónaidhme na Gearmáine, Frank-Walter Steinmeier

https://t.co/mt0i868Jv9 https://t.co/hWiK9hBXhz",0.880921,0.040892,0.078187,neutral
