id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,negative,neutral,positive,sentiment
1474771978129129475,2021-12-25 16:00:14+00:00,1474771978129129475,"A reminder that the #COVID19 Dashboard will not be updated today. Please visit the Dashboard on 27 December for the next update. We wish you a happy and healthy Christmas. 
The COVID-19 Dashboard Team",53,299,81,17,,en,False,,UKHSA,"A reminder that the #COVID19 Dashboard will not be updated today. Please visit the Dashboard on 27 December for the next update. We wish you a happy and healthy Christmas. 
The COVID-19 Dashboard Team",0.52347,0.404092,0.072438,negative
1474676263126192136,2021-12-25 09:39:53+00:00,1474676263126192136,"RT @NHSuk: From vaccinators to volunteers, porters to paramedics, midwives to mental health practitioners, and all other essential workers…",282,0,0,0,,en,False,,UKHSA,"RT @NHSuk: From vaccinators to volunteers, porters to paramedics, midwives to mental health practitioners, and all other essential workers…",0.52347,0.404092,0.072438,negative
1474666290300305409,2021-12-25 09:00:16+00:00,1474666290300305409,"PCR testing sites have different operating hours today (25 Dec) and tomorrow (26 Dec). See the image below for details, or find full details here: https://t.co/GbRiF1kh8C https://t.co/xZpoG3Hc3Y",9,20,4,0,https://www.gov.uk/government/news/test-and-trace-services-continue-over-the-festive-period,en,False,,UKHSA,"PCR testing sites have different operating hours today (25 Dec) and tomorrow (26 Dec). See the image below for details, or find full details here: https://t.co/GbRiF1kh8C https://t.co/xZpoG3Hc3Y",0.52347,0.404092,0.072438,negative
1474465804552921100,2021-12-24 19:43:36+00:00,1474465804552921100,"RT @NHSEngland: Father Christmas has a busy night ahead of him, and thankfully he’s had his COVID-19 booster jab to keep him safe! 🎅

If yo…",60,0,0,0,,en,False,,UKHSA,"RT @NHSEngland: Father Christmas has a busy night ahead of him, and thankfully he’s had his COVID-19 booster jab to keep him safe! 🎅

If yo…",0.52347,0.404092,0.072438,negative
1474410270252576776,2021-12-24 16:02:56+00:00,1474410268302229507,Please note that the #COVID19 Dashboard will not be updated on Saturday 25 December &amp; Sunday 26 December. The next update will be on Monday 27 December.,19,51,12,7,,en,False,41822696.0,UKHSA,Please note that the #COVID19 Dashboard will not be updated on Saturday 25 December &amp; Sunday 26 December. The next update will be on Monday 27 December.,0.52347,0.404092,0.072438,negative
1474410268302229507,2021-12-24 16:02:55+00:00,1474410268302229507,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 24 December, 122,186 new cases and 137 deaths within 28 days of a positive test were reported across the UK.

Our data includes the number of people receiving a first, second and booster dose of the #vaccine: https://t.co/aDw9a0Qz9t",81,128,43,23,http://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 24 December, 122,186 new cases and 137 deaths within 28 days of a positive test were reported across the UK.

Our data includes the number of people receiving a first, second and booster dose of the #vaccine: https://t.co/aDw9a0Qz9t",0.52347,0.404092,0.072438,negative
1474391423399206923,2021-12-24 14:48:02+00:00,1474391420610002945,A further breakdown of confirmed #Omicron cases by nation will be published in the daily Omicron overview today: https://t.co/O8GfarKvCu,11,24,6,0,https://www.gov.uk/government/publications/covid-19-omicron-daily-overview,en,False,41822696.0,UKHSA,A further breakdown of confirmed #Omicron cases by nation will be published in the daily Omicron overview today: https://t.co/O8GfarKvCu,0.52347,0.404092,0.072438,negative
1474391420610002945,2021-12-24 14:48:02+00:00,1474391420610002945,"#OmicronVariant latest information 

23,719 additional confirmed cases of the #Omicron variant of COVID-19 have been reported across the UK. 

Confirmed Omicron cases in the UK now total 114,625. https://t.co/X4Kz1v3sPx",83,116,37,16,https://twitter.com/UKHSA/status/1474391420610002945/photo/1,en,False,,UKHSA,"#OmicronVariant latest information 

23,719 additional confirmed cases of the #Omicron variant of COVID-19 have been reported across the UK. 

Confirmed Omicron cases in the UK now total 114,625. https://t.co/X4Kz1v3sPx",0.52347,0.404092,0.072438,negative
1474383262160195586,2021-12-24 14:15:37+00:00,1474383262160195586,"RT @NHSEngland: Over 110 million doses of the #NHSCOVIDVaccine have been administered across England! 

Thanks to all our NHS colleagues, v…",33,0,0,0,,en,False,,UKHSA,"RT @NHSEngland: Over 110 million doses of the #NHSCOVIDVaccine have been administered across England! 

Thanks to all our NHS colleagues, v…",0.52347,0.404092,0.072438,negative
1474383197106487314,2021-12-24 14:15:21+00:00,1474383197106487314,"RT @NHSuk: Having friends and family over for Christmas?

With COVID-19 cases rising, it's important to protect yourself and others. Take a…",36,0,0,0,,en,False,,UKHSA,"RT @NHSuk: Having friends and family over for Christmas?

With COVID-19 cases rising, it's important to protect yourself and others. Take a…",0.52347,0.404092,0.072438,negative
1474382792817577988,2021-12-24 14:13:45+00:00,1474382792817577988,"Over the festive period, #PCR testing sites will be operating different hours for #ChristmasDay, #BoxingDay and New Year’s Day. Find full details of opening hours: https://t.co/GbRiF1kh8C https://t.co/Vvn57aXOce",25,33,8,3,https://www.gov.uk/government/news/test-and-trace-services-continue-over-the-festive-period,en,False,,UKHSA,"Over the festive period, #PCR testing sites will be operating different hours for #ChristmasDay, #BoxingDay and New Year’s Day. Find full details of opening hours: https://t.co/GbRiF1kh8C https://t.co/Vvn57aXOce",0.52347,0.404092,0.072438,negative
1474378915896508420,2021-12-24 13:58:20+00:00,1474378915896508420,RT @sajidjavid: Thank you to the NHS staff and volunteers who continue to deliver jabs at vaccine centres throughout Christmas Day and Boxi…,53,0,0,0,,en,False,,UKHSA,RT @sajidjavid: Thank you to the NHS staff and volunteers who continue to deliver jabs at vaccine centres throughout Christmas Day and Boxi…,0.52347,0.404092,0.072438,negative
1474372470681518081,2021-12-24 13:32:44+00:00,1474372470681518081,"We have published weekly cases numbers for all #COVID19 variants in the UK. 

Find out more: https://t.co/fyjxdyLkpz https://t.co/jx4a9EkwFT",36,60,11,8,https://gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers,en,False,,UKHSA,"We have published weekly cases numbers for all #COVID19 variants in the UK. 

Find out more: https://t.co/fyjxdyLkpz https://t.co/jx4a9EkwFT",0.52347,0.404092,0.072438,negative
1474366536462778390,2021-12-24 13:09:09+00:00,1474366533782618129,"In our latest blog, Dr Susan Hopkins, also thanks colleagues across the public health system for their hard work &amp; dedication – “Their commitment to solving some of the most difficult challenges we have ever known is inspirational.”
https://t.co/NTxN1NVhOT",5,22,2,2,https://ukhsa.blog.gov.uk/2021/12/24/reflecting-on-a-year-responding-to-covid-19/,en,False,41822696.0,UKHSA,"In our latest blog, Dr Susan Hopkins, also thanks colleagues across the public health system for their hard work &amp; dedication – “Their commitment to solving some of the most difficult challenges we have ever known is inspirational.”
https://t.co/NTxN1NVhOT",0.52347,0.404092,0.072438,negative
1474366533782618129,2021-12-24 13:09:08+00:00,1474366533782618129,"On behalf of everyone at UKHSA, thank you &amp; Merry Christmas to everyone working in labs, pharmacies, &amp; testing sites across the UK. And thanks to those distributing tests across the country too. 

UKHSA CEO, Dr Jenny Harries shares her gratitude for all your vital work: https://t.co/4lNOgXfuep",14,103,13,0,https://twitter.com/UKHSA/status/1474366533782618129/photo/1,en,False,,UKHSA,"On behalf of everyone at UKHSA, thank you &amp; Merry Christmas to everyone working in labs, pharmacies, &amp; testing sites across the UK. And thanks to those distributing tests across the country too. 

UKHSA CEO, Dr Jenny Harries shares her gratitude for all your vital work: https://t.co/4lNOgXfuep",0.52347,0.404092,0.072438,negative
1474355305479872539,2021-12-24 12:24:31+00:00,1474355305479872539,"RT @DHSCgovuk: The #COVID19 vaccine is safe, effective and gives you the best protection against the virus.

Find out more in our Q&amp;A 👇 htt…",41,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: The #COVID19 vaccine is safe, effective and gives you the best protection against the virus.

Find out more in our Q&amp;A 👇 htt…",0.52347,0.404092,0.072438,negative
1474355035706433543,2021-12-24 12:23:27+00:00,1474355035706433543,"RT @NHSEngland: NHS colleagues and volunteers will be delivering life-saving booster jabs this festive period. There are around 200,000 slo…",70,0,0,0,,en,False,,UKHSA,"RT @NHSEngland: NHS colleagues and volunteers will be delivering life-saving booster jabs this festive period. There are around 200,000 slo…",0.52347,0.404092,0.072438,negative
1474352356900880386,2021-12-24 12:12:48+00:00,1474352356900880386,"We are reminding people of the importance of using condoms and STI testing over the holiday period and into the New Year.

The warning comes as an antibiotic-resistant strain of gonorrhoea is detected in a heterosexual male in the UK.

More info: https://t.co/ruKbFQK9xZ https://t.co/tDLKmP14XU",36,56,18,14,https://www.gov.uk/government/news/antibiotic-resistant-strain-of-gonorrhoea-detected-in-london,en,False,,UKHSA,"We are reminding people of the importance of using condoms and STI testing over the holiday period and into the New Year.

The warning comes as an antibiotic-resistant strain of gonorrhoea is detected in a heterosexual male in the UK.

More info: https://t.co/ruKbFQK9xZ https://t.co/tDLKmP14XU",0.52347,0.404092,0.072438,negative
1474346968675667968,2021-12-24 11:51:24+00:00,1474346968675667968,"RT @NHSuk: Let's stay safe this festive season. 

🧪 Test before meeting people

🪟 Open windows to let fresh air in when friends and family…",97,0,0,0,,en,False,,UKHSA,"RT @NHSuk: Let's stay safe this festive season. 

🧪 Test before meeting people

🪟 Open windows to let fresh air in when friends and family…",0.52347,0.404092,0.072438,negative
1474342375271112709,2021-12-24 11:33:08+00:00,1474342375271112709,"RT @DHSCgovuk: Help to protect yourself and others from #COVID19 this Christmas:

❄️ Wear a face covering in public indoor venues &amp; on publ…",67,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Help to protect yourself and others from #COVID19 this Christmas:

❄️ Wear a face covering in public indoor venues &amp; on publ…",0.52347,0.404092,0.072438,negative
1474334677305593859,2021-12-24 11:02:33+00:00,1474334677305593859,ICYMI: Yesterday we published our weekly COVID-19 surveillance report⬇️ https://t.co/pOYksFcCHO,8,30,5,0,https://twitter.com/UKHSA/status/1474021953308614658,en,False,,UKHSA,ICYMI: Yesterday we published our weekly COVID-19 surveillance report⬇️ https://t.co/pOYksFcCHO,0.52347,0.404092,0.072438,negative
1474317638486695936,2021-12-24 09:54:51+00:00,1474317638486695936,"RT @NHSEngland: All adults can book their COVID-19 booster.

If you're 18 or over and had your second dose over two months ago, #GetBoosted…",62,0,0,0,,en,False,,UKHSA,"RT @NHSEngland: All adults can book their COVID-19 booster.

If you're 18 or over and had your second dose over two months ago, #GetBoosted…",0.52347,0.404092,0.072438,negative
1474314886104727554,2021-12-24 09:43:54+00:00,1474314886104727554,"RT @NHSuk: There are lots of COVID-19 booster appointments still available.

Visit https://t.co/95odTgmvQS to move your booking earlier. Yo…",131,0,0,0,http://nhs.uk/CovidVaccination,en,False,,UKHSA,"RT @NHSuk: There are lots of COVID-19 booster appointments still available.

Visit https://t.co/95odTgmvQS to move your booking earlier. Yo…",0.52347,0.404092,0.072438,negative
1474049110130974727,2021-12-23 16:07:49+00:00,1474049110130974727,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 23 December, 119,789 new cases and 147 deaths within 28 days of a positive test were reported across the UK.

Our data includes the number of people receiving a first, second and booster dose of the #vaccine: https://t.co/2dFR8InTew",90,119,49,31,http://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79

On 23 December, 119,789 new cases and 147 deaths within 28 days of a positive test were reported across the UK.

Our data includes the number of people receiving a first, second and booster dose of the #vaccine: https://t.co/2dFR8InTew",0.52347,0.404092,0.072438,negative
1474046294452801544,2021-12-23 15:56:37+00:00,1474046294452801544,"Latest NHS Test and Trace statistics [since launch] 
▶️47.9 million individuals tested at least once
▶️27,104,713 people reached by NHS Test and Trace 
▶️90% of identified close contacts who provided contact details reached 

Read to find out more: https://t.co/RcRSC1g5fR https://t.co/MVsI8L00VM",14,15,13,1,https://www.gov.uk/government/publications/weekly-statistics-for-nhs-test-and-trace-england-9-to-15-december-2021,en,False,,UKHSA,"Latest NHS Test and Trace statistics [since launch] 
▶️47.9 million individuals tested at least once
▶️27,104,713 people reached by NHS Test and Trace 
▶️90% of identified close contacts who provided contact details reached 

Read to find out more: https://t.co/RcRSC1g5fR https://t.co/MVsI8L00VM",0.52347,0.404092,0.072438,negative
